announce.msbt
AnnounceEmpty	目前暫無通知
W5G1_363	看不見的地方也要好好擦喔。\n我會幫你抬起來的。{[0101]}
W5G1_367	（啪嗒）
W5G1_31	熱氣好像比平時還多。
W5G1_68	熱氣和平時一樣。\n水溫也剛剛好。
W5G1_352	浴盆準備好了。
W5G1_357	你在做什麼！\n我好不容易才排得這麼整齊！
W5G1_358	我在擦屋頂時\n也順便把金幣擦乾淨了唷。\n看起來是不是閃閃發光啊？
W5G1_83	瑪利歐……\n我們目前債務纏身……{[0004]}你能不能用１００００金幣\n買下我手上的東西？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W5G1_284	這樣啊……\n太可惜了。{[0004]}我聽說這是瑪利歐\n正在收集的東西……{[0004]}所以想用限時優惠的價格\n轉讓給你的說……
W5G1_175	你幫了我們一個大忙！\n瑪利歐果然是個好人！
W5G1_93	你的金幣不夠……
W5G1_156	瑪利歐……\n我們目前債務纏身……{[0004]}你能不能用１００００金幣……\n不對，{[0004]}用２００００金幣\n買下我手上的東西？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W5G1_286	這樣啊……\n太可惜了。{[0004]}我聽說這是瑪利歐\n正在收集的東西……
W5G1_176	不管怎麼努力掃地，\n我的生活都沒變得比較輕鬆。{[0004]}你可以用１００００金幣\n買下我手上的好東西嗎？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W5G1_285	那真是太可惜了，\n這樣你就拿不到全部的收藏品了。\n真的沒關係嗎？
W5G1_178	謝謝你，\n這樣我就能過得輕鬆點了。
W5G1_180	你的金幣不足。
W5G1_162	不管怎麼努力掃地，\n我的生活都沒變得比較輕鬆。{[0004]}你可以用１００００金幣\n買下我手上的好東西……{[0004]}不，現在要２００００金幣才行。\n畢竟時間就是金錢。{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W5G1_287	那真是太可惜了，\n這樣你就拿不到全部的收藏品了。\n真的沒關係嗎？
W5G1_84	我沒有在偷懶喔。\n我只不過是滑了一跤而已。
W5G1_88	啊，被發現了。\n我好不容易才能放鬆一下的。
W5G1_85	我不是被困在這裡回不去，\n只是想在這裡看看風景。
W5G1_89	得救了……
W5G1_87	啊，是客人嗎？\n歡迎光臨。
W5G1_225	{[0200]}{size[aa00]}{color[e67928ff]}傳說{color[404040ff]}{size[6400]}\x0f\x02\0
W5G1_290	{[0200]}{size[aa00]}{color[65c3c9ff]}禮物{color[404040ff]}{size[6400]}\x0f\x02\0
W5G1_213	{[0200]}開心、動心、深得你心！\x0f\x02\0\n{[0200]}{color[7a44a9ff]}{size[4b00]}♦{size[6400]}{size[6e00]}♦{size[6400]}{size[9600]}♦飾品♦{size[6400]}{size[6e00]}♦{size[6400]}{size[4b00]}♦{size[6400]}{color[404040ff]}\x0f\x02\0
W5G1_214	{[0200]}{size[c800]}{color[d55eccff]}♥{color[404040ff]}{size[6400]}\x0f\x02\0
W5G1_90	這裡有賣上限提升愛心喔。\n要花１００００金幣來買嗎？{[0104|12007900650073006e006f005f006200750079000100000000000000]}
W5G1_203	什麼嘛，你不買啊。
W5G1_207	你的金幣不夠喔。
W5G1_208	已經沒有貨了，\n之前賣給你的是最後一個。
W5G1_270	哎呀，\n你要去別的地方嗎？\n路上小心。
W5G1_279	歡迎回來，瑪利歐。\n那我們就出發吧。
W5G1_269	喂！\n我還要去救爸爸，\n你要快點回來唷！
W5G1_271	你回來啦，瑪利歐。\n很好，我們走吧！
W5G1_385	庫巴軍團怎麼都不見了？\n可以當他們早退嗎？
W5G1_386	剩下的修理費就等他們\n上門光顧時再討回來好了。
W5G1_387	卡美克那一番激勵同伴的\n熱情廣播，聽得我好感動。
W5G1_392	他一絲不苟的擦地手法\n以及完美的掃地技巧，\n令我獲益良多。
W5G1_393	瑪利歐也很愛泡溫泉呢，\n請務必再度光臨。
W6C1.msbt
W6C1_18	哎呀，真是狼狽。
W6C1_19	戰艦被破壞了！\n我們到底掉到哪裡了？
W6C1_20	我記得我們離碧姬公主城堡\n好像還有一小段距離。
W6C1_32	哎呀，瑪利歐，\n你怎麼滿頭大汗的？{[0004]}嗯——話說回來，\n你們不覺得有點太熱了嗎？
W6C1_43	{[0200]}{size[9600]}失火啦！{size[6400]}\x0f\x02\0
W6C1_28	不不不，\n看樣子我們是掉到火山口了。
W6C1_1	喂——！\n你們幾個！
W6C1_2	這裡！本大爺在這裡！
W6C1_3	雖然船壞了，\n但本大爺有個好主意！{[0004]}你們馬上上來這裡！
W6C1_21	爸爸——！\n原來你沒事啊！\n我們馬上過去——！
W6C1_38	但是我的掃帚和少爺的小丑飛船\n都不知道跑哪去了。{[0004]}看來只能努力往上走了。
W6C1_40	呀——看起來好燙！\n要是掉下去，\n人生可能就要劃下句點了！
W6C1_42	瑪利歐，邊邊很危險，\n小心不要掉下去了！
W6C1_51	這麼多紙糊兵！\n該該該、該怎麼辦才好啊！？
W6C1_5	哈哈！路太窄，\n那些傢伙全都卡在那裡了！
W6C1_6	好——！\n趁現在快走吧——！
W6C1_15	現在回去會被紙糊兵打倒的！
W6C1_7	這裡由我擋著！\n大家快到庫巴大爺那裡吧！
W6C1_30	我知道了！\n卡美克，謝謝你！
W6C1_9	別讓卡美克的心意白費了！\n快走吧！
W6C1_10	這裡交給我！\n你們快走——！
W6C1_23	庫巴Jr.謝謝你！\n加油！
W6C1_27	瑪利歐！\n相信庫巴Jr.吧！
W6C1_31	庫巴！\n卡美克和庫巴Jr.都……！
W6C1_17	雖然本大爺也很擔心，\n但現在只能相信\n他們會隨後跟上了！{[0004]}頑強的庫巴軍團\n可沒那麼容易被打倒哦！
W6C1_16	你們看，雖然飛船壞了，\n但是主炮還能用哦！{[0004]}我們就用這玩意兒直接飛到\n碧姬公主城堡去吧！\n怎麼樣，這個主意不錯吧！{[0004]}好，我們走！\n跟上本大爺！
W6C1_33	{size[9600]}{[0200]}庫巴Jr.！\x0f\x02\0{size[6400]}
W6C1_44	他他他他們來了！
W6C1_45	動作快！
W6C1_46	要被追上了！
W6C1_52	啊——！
W6C1_53	噫！
W6C1_54	唔！
W6C1_55	你
W6C1_56	們
W6C1_57	快
W6C1_58	走
W6C1_59	啊！
W6C1_34	看招！
W6C1_35	你這傢伙！
W6C1_36	好痛！
W6C1_37	啊，戰艦——！
W6C1_48	卡美克——！
W6C1_49	他們又追來了——！
W6C1_50	快走、快走！
W6C2.msbt
W6C2_12	哇哈哈哈！怎麼樣？\n如本大爺所料，\n抵達碧姬公主城堡了對吧！
W6C2_13	好厲害！\n真不愧是長相凶惡的庫巴！
W6C2_16	終於來到這裡了！\n我們一定要阻止王兄的惡行，\n並且救出碧姬公主！
W6C2_14	什麼！？\n門上鎖了嗎！？
W6C2_43	咦～？\n碧姬公主城堡鑰匙\n到底會在哪裡呀？
W6C2_46	咦？\n碧姬公主城堡鑰匙？
W6C2_97	啊——！\n我們好像還沒找到\n碧姬公主城堡鑰匙耶！？
W6C2_2	\n{[0200]}{size[7800]}大哥～！{size[6400]}\x0f\x02\0
W6C2_11	真不愧是路易吉！\n來得正是時候！
W6C2_3	大哥！\n碧姬公主城堡鑰匙……
W6C2_15	我還是沒找到！
W6C2_28	自從碧姬公主城堡被拔起後，\n我就一直找到現在，\n結果還是找不到……{[0004]}碧姬公主城堡鑰匙\n一定就在某個地方……
W6C2_98	路易吉……\n你不要那麼沮喪嘛。{[0004]}你一心一意替我們尋找鑰匙，\n已經非常努力了……
W6C2_36	路易吉你已經盡力了。
W6C2_39	碧姬公主城堡鑰匙……
W6C2_99	路易吉其實蠻粗心的。\n或許鑰匙出乎意料地就在附近？
W6C2_109	瑪利歐，\n我們沒有碧姬公主城堡鑰匙。\n現在該怎麼辦呢……
W6C2_134	對不起，大哥……\n請你不要這麼生氣……
W6C2_4	哇哈哈哈！\n原來就在這種地方！\n害本大爺白擔心了！
W6C2_110	從一開始就在那裡嗎～！？\n那我這段時間的努力\n到底算什麼～！
W6C2_5	因為有路易吉的幫忙，\n我們才能每次都在關鍵時刻\n拿到鑰匙呢。{[0004]}這次你也在最緊要的關頭\n為我們送來了鑰匙。\n路易吉真厲害！
W6C2_106	咦？嗯，這個嘛……\n沒那回事啦……
W6C2_111	好！\n那我們快進碧姬公主城堡吧！
W6C2_122	這是第２次進碧姬公主城堡呢。
W6C2_123	本大爺還要維持這副模樣多久啊？
W6C2_7	{[0103|02000000]}瑪利歐，你終於來了，\n我 非 常 非 常 高 興 呢。
W6C2_8	碧姬公主！\n幸好你平安無事！
W6C2_9	{[0103|02000000]}好了，過來這裡吧。
W6C2_44	打不開嗎？\n可能這扇門只是裝飾吧。
W6C2_10	{[0103|02000000]}奧利大王有意邀請你們到一個\n很 棒 的 地 方。{[0004]}{[0103|02000000]}好了，快去吧。
W6C2_40	{[0200]}{size[9600]}摺紙城堡！？{size[6400]}\x0f\x02\0
W6C2_37	居然把碧姬公主城堡\n重新摺成摺紙城堡了……{[0004]}看樣子王兄真的打從心底\n想把這世界打造成摺紙世界啊！
W6C2_38	這裡雖然變成了摺紙城堡，\n但原本是碧姬公主城堡對吧！？{[0004]}那麼奧利和碧姬公主\n應該還在裡面！{[0004]}好了！\n別發愣了，我們快走吧！
W6C2_121	我覺得前面一定很危險。\n還是儲存一下比較保險……
W6C2_29	{[0302]}是瑪利歐！\n快通知奧利大王！\x0f\x03\x02
W6C2_32	本王應該下令過要阻止\n瑪利歐一行人了！{[0004]}你們這些沒用的膽小鬼！
W6C2_78	{[0302]}奧利大王……\x0f\x03\x02
W6C2_113	{[0302]}不……\x0f\x03\x02
W6C2_114	好了，瑪利歐。\n歡迎來到本王的摺紙城堡。
W6C2_112	王兄！{[0004]}你居然把碧姬公主城堡\n摺成了摺紙城堡，\n這可是無法彌補的過錯啊！{[0004]}要是你再繼續胡作非為……\n我……我……
W6C2_33	奧莉維亞啊，\n本王應該說過要把這個世界\n改造成摺紙王國吧。{[0004]}因此本王的第一步便是\n把碧姬公主城堡的一切\n都重新摺成摺紙城堡！
W6C2_34	瑪利歐，你就盡情享受這座\n無與倫比的摺紙城堡吧。
W6C2_77	呵呵，這麼快就來到這裡了啊。{[0004]}那本王再讓你多享受一會兒吧。
W6C2_83	咦——！\n有人拿走魔法陣了！？
W6C2_85	{[0302]}是瑪利歐！\n大家一起上！\x0f\x03\x02
W6C2_18	還來啊！\n別再給本王找麻煩了。{[0004]}只要再一下，就可以完成\n本王理想中的摺紙王國了！
W6C2_17	咦！？\n除此之外你還想做什麼！？{[0004]}不要再繼續胡作非為了！
W6C2_19	奧莉維亞，\n想不到你竟敢這樣頂撞本王，\n虧你還是本王摺出來的。{[0004]}既然說到這個份上你還是不懂，\n那本王也別無選擇了。
W6C2_25	給我打倒他們。
W6C2_26	瑪利歐！\n就是這傢伙！{[0004]}他咬了本大爺以後，\n本大爺被摺起來的身體\n就一直無法恢復原狀。
W6C2_20	喂！\n本大爺的身體剛才好像鬆開了！
W6C2_21	瑪利歐！\n現在說不定能讓庫巴恢復成紙片！
W6C2_22	瑪利歐！\n用你的鎚子讓本大爺恢復原狀吧！
W6C2_23	吼——！\n總算跟那副綁手綁腳的\n模樣說再見啦！
W6C2_89	庫巴！\n你好高大，看起來好強喔！{[0004]}但就是臉長得有點可怕……
W6C2_96	哇哈哈！因為本大爺可是\n無敵的庫巴，見到本大爺，\n連哭鬧的小孩都會安靜下來呢！{[0004]}好！瑪利歐和摺紙小姑娘！\n我們就去賞奧利一拳，\n然後救出碧姬公主吧！
W6C2_35	你要往回走嗎？\n那本大爺就在這裡等吧。
W6C2_76	好，我們走！{[0100|c4090000]}
W6C2_104	喂！看來我們已經到\n摺紙城堡的最頂層了。{[0004]}奧利就在那扇門後面！\n好，走吧！
W6C2_107	我……很害怕。{[0004]}想不到……\n王兄會命令那個可怕的釘書機\n攻擊我們，而且連我都不放過……{[0004]}我想可能已經沒辦法阻止\n那樣的王兄了……
W6C2_118	瑪利歐……謝謝你。{[0004]}我總是在關鍵時刻退縮呢。
W6C2_127	不過……這段時間，\n真的發生了好多事情……{[0004]}我總是受到瑪利歐、路易吉……{[0004]}卡美克、庫巴Jr.、庫巴，\n以及……炸彈彬……{[0004]}{size[4b00]}還、還有學者教授、比奧、德庫爺爺、\n天空奇諾比奧、水手、泛舟船家、\n商店的奇諾比奧、摺紙工匠……{size[6400]}
W6C2_128	……總之，\n受到了好多好心人的幫助……{[0004]}但是現在，\n我又害瑪利歐和庫巴陷入險境……
W6C2_108	喂！\n摺紙小姑娘！{[0004]}你說陷入險境？你當本大爺是誰？\n本大爺可是庫巴！見到本大爺，\n連哭鬧的小孩都會安靜下來呢！
W6C2_116	真的耶！庫巴的臉太可怕了，\n我不知不覺就安靜下來了呢。{[0004]}沒錯，都來到這裡了，\n我可不能再這樣意志消沉！
W6C2_117	啊，我好像打起精神了！{[0004]}瑪利歐你也打起精神了嗎？\n太好了！
W6C2_119	好～！\n即使是我，也一定能幫上忙的！{[0004]}我要相信大家……相信我的同伴，\n我會努力的！
W6C2_105	呵呵呵……\n你們終於來到這裡了啊。\n真有你的，瑪利歐。{[0004]}不過你們來晚了一步。\n看來城堡裡的陷阱和釘書機\n替本王爭取到不少時間呢。
W6C2_129	王兄！\n你究竟還有什麼陰謀！？
W6C2_132	喂，奧利！\n你竟敢把所有東西都摺成摺紙！{[0004]}甚至連本大爺都……\n嗯？碧姬公主到哪裡去了！？
W6C2_130	碧姬公主？\n不就在你們眼前嗎？
W6C2_86	本王說過了吧？\n本王把碧姬公主城堡的一切\n都重新摺成摺紙城堡了。{[0004]}碧姬公主一定也很高興能跟\n曾屬於自己的城堡融為一體吧。
W6C2_47	連碧姬公主也成了\n摺紙城堡的一部分！？\n這實在是太過分了！{[0004]}你到底還想做什麼……\n啊！
W6C2_87	這麼多的紙鶴該不會是……
W6C2_48	沒錯。{[0004]}這就是只要摺出１０００隻紙鶴，\n就能實現任何願望的禁忌摺紙\n——千紙鶴！{[0004]}本王要使用千紙鶴的力量，\n將那些可恨的奇諾比奧\n全都變成白紙！
W6C2_49	什麼！？一旦變成白紙，\n可就再也無法恢復原狀了。{[0004]}真虧你想得到這麼可怕的手段，\n連能讓哭鬧的小孩嚇到不敢出聲\n的本大爺都倒抽了一口氣！
W6C2_50	王兄！\n你為什麼會這麼痛恨奇諾比奧呢？{[0004]}說到底，把王兄你摺出來的\n摺紙工匠也是奇諾比奧啊！？
W6C2_51	沒錯！\n就是那可恨的奇諾比奧……{[0004]}居然把準備用來摺本王的紙……\n{[0100|f4010000]}{[0101]}當成了便條紙！{[0004]}本王可是摺紙之王，\n豈能饒恕他用那種無聊的筆記\n來玷汙本王的身體！
W6C2_52	咦咦咦～！？\n就因為這樣！？
W6C2_54	但因為這個理由就要把\n奇諾比奧全都變成白紙，\n未免也太過分了！
W6C2_53	夠了，給我閉嘴！\n要怪就怪奇諾比奧全都長得一樣，\n所以每個都讓本王恨之入骨！{[0004]}只要將他們全都變成白紙，\n本王就不用再看到那張蠢臉了。{[0004]}這就是本王理想中的摺紙王國！
W6C2_115	還有你，瑪利歐！\n你從頭到尾都在妨礙本王。{[0004]}不過，一切都到此為止了。\n我已經摺完第９９９隻紙鶴了。
W6C2_120	本王要在這裡打倒你，\n{[0101]}將你摺成最後一隻紙鶴！
W6C2_126	奧莉維亞……{[0004]}……這一鎚真漂亮，\n本王充分感受到你的心意了……\n多虧這樣本王才能醒悟。{[0004]}看來本王太過執著於摺紙的驕傲，\n才會連內心都變得扭曲……
W6C2_57	王兄……對不起。\n害你遍體鱗傷……{[0004]}我可能有點……做過頭了……
W6C2_58	……啊，這是什麼？
W6C2_59	唔……大概是那個奇諾比奧\n在本王身上做的筆記。{[0004]}上面到底寫了什麼呢？\n想必非常適合本王這個蠢蛋吧。\n告訴本王，讓本王最後再笑一笑。
W6C2_88	我明白了。\n嗯……
W6C2_60	{[0103|00000000]}{[0200]}{color[7a44a9ff]}希望你成為一位帥氣{color[404040ff]}\x0f\x02\0\n{[0200]}{color[7a44a9ff]}且心地善良的好國王。{color[404040ff]}\x0f\x02\0{[0100|b80b0000]}
W6C2_61	……這不是筆記。{[0004]}是摺紙工匠在王兄的紙上，\n寫下了他對你的期許……
W6C2_62	呵……{[0004]}哈哈哈……\n好國王嗎……{[0004]}原來摺紙工匠……\n耗費了不少心思才摺出本王啊。
W6C2_131	本王對此卻一無所知，\n鑄下了無法挽回的大錯……{[0004]}甚至還牽連了無辜的\n碧姬公主跟瑪利歐，\n實在是非常抱歉……
W6C2_124	奧莉維亞，\n本王摺的千紙鶴就交給你了。{[0004]}你親手將本王摺成\n第１０００隻紙鶴，\n完成千紙鶴吧。
W6C2_125	你是個心地善良的摺紙……\n你就用千紙鶴實現你的願望吧。{[0004]}這恐怕是本王\n唯一能贖罪的方式……
W6C2_133	拜託你了，奧莉維亞……
W6C2_64	\n{[0200]}{size[9600]}王兄——！{size[6400]}\x0f\x02\0
W6C2_65	瑪利歐，\n我……我……
W6C2_84	我不知道怎麼摺紙鶴！{[0004]}王兄能摺出我跟摺紙城堡，\n這點小事當然難不倒他，\n但對我來說太難了……
W6C2_66	大哥——！\n我把摺紙工匠帶來了！{[0004]}如果是摺出奧利的人，\n一定能說服奧利的！\n……咦？
W6C2_82	這張安詳的紙張是……{[0004]}奧莉維亞，看來鎚子的摺法\n派上用場了呢。
W6C2_67	啊！\n難道這是禁忌摺紙——千紙鶴！？
W6C2_68	摺紙工匠，\n請你教我紙鶴的摺法。{[0004]}我想親手完成王兄\n託付給我的千紙鶴。
W6C2_69	好，我明白了。\n畢竟這場風波的罪魁禍首奧利\n也是我摺出來的。{[0004]}這是最後一次使用賦生摺法了。\n來吧，奧莉維亞，\n你要好好摺喔。
W6C2_70	摺得很好呢。\n這樣千紙鶴就完成了。{[0004]}好了，奧莉維亞，\n許下你的願望吧。
W6C2_71	好。\n我的願望是……
W6C2_79	千紙鶴，拜託你……
W6C2_90	把王兄摺的摺紙全都恢復原狀吧！
W6C2_72	咦，你要去哪？\n那我在這裡等喔。
