album.msbt
armor.msbt
Fighter00	見習鎧甲
StaffRoll_Name_King	{[0f00|1e0043006100730074006c006500300030005f004b0069006e00670030003000]}
StaffRoll_Cast_NobleKid	{[0f02|260043006100730074006c006500300030005f004e006f0062006c0065004b006900640030003000]}
StaffRoll_Name_NobleKid	{[0f00|260043006100730074006c006500300030005f004e006f0062006c0065004b006900640030003000]}
StaffRoll_Cast_Princess	{[0f02|260043006100730074006c006500300030005f005000720069006e00630065007300730030003000]}
StaffRoll_Name_Princess	{[0f00|260043006100730074006c006500300030005f005000720069006e00630065007300730030003000]}
StaffRoll_Cast_Prince	{[0f02|220043006100730074006c006500300030005f005000720069006e006300650030003000]}
StaffRoll_Name_Prince	{[0f00|220043006100730074006c006500300030005f005000720069006e006300650030003000]}
StaffRoll_Cast_Genie	{[0f02|180054006f0077006e00300031005f00470065006e0069006500]}
StaffRoll_Name_Genie	{[0f00|180054006f0077006e00300031005f00470065006e0069006500]}
StaffRoll_Cast_ElfFirst	{[0f02|240054006f0077006e00300032005f0053006900730074006500720046006900720073007400]}
StaffRoll_Name_ElfFirst	{[0f00|240054006f0077006e00300032005f0053006900730074006500720046006900720073007400]}
StaffRoll_Cast_ElfSecond	{[0f02|260054006f0077006e00300032005f005300690073007400650072005300650063006f006e006400]}
StaffRoll_Name_ElfSecond	{[0f00|260054006f0077006e00300032005f005300690073007400650072005300650063006f006e006400]}
StaffRoll_Cast_ElfThird	{[0f02|240054006f0077006e00300032005f0053006900730074006500720054006800690072006400]}
StaffRoll_Name_ElfThird	{[0f00|240054006f0077006e00300032005f0053006900730074006500720054006800690072006400]}
StaffRoll_Cast_Satan	{[0f02|0a0053006100740061006e00]}
StaffRoll_Name_Satan	{[0f00|0a0053006100740061006e00]}
StaffRoll_Cast_Sage	{[0f02|08005300610067006500]}
StaffRoll_Name_Sage	{[0f00|08005300610067006500]}
StaffRoll_Cast_Reincarnation	重生
StaffRoll_Name_Reincarnation	{[0f00|1a005200650069006e006300610072006e006100740069006f006e00]}
stage.msbt
Global_Plain	最初國
Global_Desert	隔壁之國
Global_Elf	精靈國
Global_Volcano	火山
Global_Ice	雪山國
Global_Town	旅人鎮
Global_Psychedelic	神奇國
Global_Cloud	雲國
Global_Tower	超級摩天大樓
Global_Space	魔空間
Global_Island	加拉巴斯島
Global_Neon	霓虹市
Wrd_Plain	恬靜平原
Wrd_Forest	迷路森林
Wrd_Mountain	國境山
Wrd_World02_Desert_West	隔壁之沙漠‧西
Wrd_World02_Desert_North	隔壁之沙漠‧北
Wrd_World02_Desert_East	隔壁之沙漠‧東
Wrd_World03_ElfVillageWest	精靈國‧西
Wrd_World03_BigForest	大樹森林
Wrd_World03_ElfVillageEast	精靈國‧東
Wrd_World04_Volcano	火山
Wrd_World04_Castle	大魔王城
Wrd_World05_Ice_Place	暴風雪山
Wrd_World08_Town01	一號街
Wrd_World08_Town02	二號街
Wrd_World08_Town03	三號街
Wrd_World08_Town04	四號街
Wrd_World08_Town05	五號街
Wrd_World08_Town06	六號街
Wrd_World08_Town07	七號街
Wrd_World08_Town08	八號街
Area_World08_Tower	恐怖塔
Area_World08_Tower2	絕望塔
Town_Town00	最初鎮
Town_CastleKingGate	最初城
Town_CastleKingRoom	國王的房間
Town_CastlePrincessRoom	公主的房間
Town_Town01	隔壁之鎮
Town_Town02	精靈村
Town_Town03	洞穴
Town_Town04	旅人鎮
Area_RoadCastle	望城高台
Area_Plain	恬靜平原
Area_Cave	川底洞窟
Area_Forest01	可疑森林
Area_Forest02	迷路森林
Area_Tower	惡夢塔
Area_Mountain	國境山
Area_PlainSecret	恬靜平原
Area_TowerSecret	新‧惡夢塔
Area_ForestSecret	迷路森林
Area_MountainSecret	國境山
Area_World02_Desert	隔壁之沙漠
Area_World02_Creek	潮濕道路
Area_World02_Ruin	地下迷宮
Area_World02_Pyramid	金字塔
Area_World02_DesertSecret	隔壁之沙漠丘
Area_World02_RuinSecret	新‧地下迷宮
Area_World02_RoomSecret	金字塔隱藏房間
Area_World03_World	精靈大地
Area_World03_BigForest	大樹森林
Area_World03_Cave00	果汁洞窟
Area_World03_Lake00	蓮花湖
Area_World03_PlainSecret	精靈森林
Area_World03_LakeSecret	大樹森林
Area_World03_LakeRoomSecret	蓮花湖
Area_World03_RoomSecret	果汁洞窟
Area_World04_World	往火山的道路
Area_World04_Volcano	火山
Area_World04_VolcanoTop	火山山頂
Area_World04_SatanCastleA	大廳
Area_World04_SatanCastleB	鎧甲房間
Area_World04_SatanCastleC	中庭
Area_World04_SatanCastleD	大魔王的廳房
Area_World04_VolcanoSecret	往火山的道路
Area_World04_PlainSecret	火山
Area_World04_RoomSecret	大魔王的隱藏房間
Area_World05_Ice	冰大地
Area_World05_IceCave	冰洞窟
Area_World05_Ice_Brizard	暴風雪山
Area_World05_Wonder	神奇國
Area_World05_WonderWarp01	神奇國
Area_World05_WonderWarp02	神奇國
Area_World05_WonderWarp03	神奇國
Area_World05_HauntedHouse	鬼屋
Area_World05_HauntedPlain	陰森道路
Area_World05_WonderPlainSecret	神奇國
Area_World05_Cloud	雲國
Area_World05_Labo	潔淨工廠
Area_World05_CloudPlainSecret	雲國
Area_World05_LaboSecret	可疑工廠
Area_World05_LaboSecret1	新‧潔淨工廠
Area_World06_Tower	超級摩天大樓
Area_World06_Hell	魔空間
Area_World06_RoomSecret	超級摩天大樓
Area_World06_HellSecret	魔空間
Area_World06_SpaceSecret	超魔王的隱藏房間
Area_World07_World	加拉巴斯島
Area_World07_Beach	加拉巴斯島
Area_World07_Cave	海邊洞窟
Area_World07_Mountain	山間濕地
Area_World07_ElfPlain	加拉巴斯島內陸
Area_World08_World	霓虹市
Area_World08_Town01	一號街
Area_World08_Town02	二號街
Area_World08_Town03	三號街
Area_World08_Town04	四號街
Area_World08_Town05	五號街
Area_World08_Town06	六號街
Area_World08_Town07	七號街
Area_World08_Town08	八號街
Area_World01_Stage1_0_06_Fork00	艱難的近路
Area_World01_Stage1_0_06_Fork01	簡單的遠路
Area_World01_Stage1_0_17_Fork00	開關
Area_World01_Stage1_0_17_Fork01	遊戲
Area_World02_Stage2_1_08_Fork00	艱難的近路
Area_World02_Stage2_1_08_Fork01	簡單的遠路
Area_World02_Stage2_2_01_Fork00	寶藏道路
Area_World02_Stage2_2_01_Fork01	土撥鼠道路
Area_World03_Stage3_1_06_Fork00	休息
Area_World03_Stage3_1_06_Fork01	怪物
Area_World03_Stage3_1_20_Fork00	金錢
Area_World03_Stage3_1_20_Fork01	香蕉或糖果
Area_World03_Stage3_2_02_Fork00	金錢
Area_World03_Stage3_2_02_Fork01	糖果
Area_World03_Stage3_2_10_Fork00	石頭
Area_World03_Stage3_2_10_Fork01	蝌蚪
Area_World04_Stage4_1_01_Fork00	肉
Area_World04_Stage4_1_01_Fork01	魚
Area_World04_Stage4_1_08_Fork00	高級
Area_World04_Stage4_1_08_Fork01	中級
Area_World04_Stage4_1_08_Fork02	初級
Area_World04_Stage4_2_06_Fork00	開關
Area_World04_Stage4_2_06_Fork01	箱子
Area_World05_Stage5_1_02_Fork00	寶物
Area_World05_Stage5_1_02_Fork01	寶物
Area_World05_Stage5_1_07_Fork00	熱
Area_World05_Stage5_1_07_Fork01	冷
Area_World05_Stage5_3_02_Fork00	武器
Area_World05_Stage5_3_02_Fork01	服裝
Area_World05_Stage5_3_02_Fork02	香蕉
Area_World05_Stage5_3_12_Fork00	寶物？
Area_World05_Stage5_3_12_Fork01	寶物？
Area_World05_Stage5_3_18_Fork00	草叢
Area_World05_Stage5_3_18_Fork01	坑洞
Area_World05_Stage5_5_06_Fork00	獵捕怪物
Area_World05_Stage5_5_06_Fork01	採集香蕉
Area_World06_Stage6_3_02_Fork00	寶物庫
Area_World06_Stage6_3_02_Fork01	出口
Area_World06_Stage6_6_07_Fork00	採集香蕉
Area_World06_Stage6_6_07_Fork01	獵捕跳跳
Area_World07_Stage7_1_03_Fork00	寶物
Area_World07_Stage7_1_03_Fork01	近路
Area_World08_Stage8_4_01_Fork00	不吉利
Area_World08_Stage8_4_01_Fork01	陷阱
Area_World08_Stage8_5_01_Fork00	寶物
Area_World08_Stage8_5_01_Fork01	近路
Area_World08_Stage8_5_02_Fork00	小寶箱
Area_World08_Stage8_5_02_Fork01	大寶箱
Area_World08_Stage8_6_01_Fork00	寶物
Area_World08_Stage8_6_01_Fork01	近路
Area_World08_Stage8_7_03_Fork00	開關
Area_World08_Stage8_7_03_Fork01	甜點
Area_World08_Stage8_7_03_Fork02	睡覺
Area_Rnd8_Fork01	簡單道路
Area_Rnd8_Fork02	艱難道路
stage_Attr.msbt
Global_Plain	N\nSP\n/\n/
Global_Desert	N\nSP\n/\n/
Global_Elf	N\nSP\nthe /\nthe /
Global_Volcano	N\nSP\n/\n/
Global_Ice	N\nSP\nthe /\nthe /
Global_Town	N\nSP\nthe /\nthe /
Global_Psychedelic	N\nSP\n/\n/
Global_Cloud	N\nSP\n/\n/
Global_Tower	N\nSP\n/\n/
Global_Space	N\nSP\n/\n/
Global_Island	N\nSP\n/\n/
Global_Neon	N\nSP\n/\n/
Wrd_Plain	N\nSP\nthe /\nthe /
Wrd_Forest	N\nSP\nthe /\nthe /
Wrd_Mountain	N\nSP\nthe /\nthe /
Wrd_World02_Desert_West	N\nSP\n/\n/
Wrd_World02_Desert_North	N\nSP\n/\n/
Wrd_World02_Desert_East	N\nSP\n/\n/
Wrd_World03_ElfVillageWest	N\nSP\n/\n/
Wrd_World03_BigForest	N\nSP\n/\n/
Wrd_World03_ElfVillageEast	N\nSP\n/\n/
Wrd_World04_Volcano	N\nSP\n/\n/
Wrd_World04_Castle	N\nSP\nthe /\nthe /
Wrd_World05_Ice_Place	N\nSP\n/\n/
Wrd_World08_Town01	N\nSP\nthe /\nthe /
Wrd_World08_Town02	N\nSP\nthe /\nthe /
Wrd_World08_Town03	N\nSP\nthe /\nthe /
Wrd_World08_Town04	N\nSP\nthe /\nthe /
Wrd_World08_Town05	N\nSP\nthe /\nthe /
Wrd_World08_Town06	N\nSP\nthe /\nthe /
Wrd_World08_Town07	N\nSP\nthe /\nthe /
Wrd_World08_Town08	N\nSP\nthe /\nthe /
Area_World08_Tower	N\nSP\nthe /\nthe /
Area_World08_Tower2	N\nSP\nthe /\nthe /
Town_Town00	N\nSP\n/\n/
Town_CastleKingGate	N\nSP\n/\n/
Town_CastleKingRoom	N\nSP\nthe /\nthe /
Town_CastlePrincessRoom	N\nSP\nthe /\nthe /
Town_Town01	N\nSP\n/\n/
Town_Town02	N\nSP\nthe /\nthe /
Town_Town03	N\nSP\n/\n/
Town_Town04	N\nSP\nthe /\nthe /
Area_RoadCastle	N\nSP\n/\n/
Area_Plain	N\nSP\nthe /\nthe /
Area_Cave	N\nSP\n/\n/
Area_Forest01	N\nSP\nthe /\nthe /
Area_Forest02	N\nSP\nthe /\nthe /
Area_Tower	N\nSP\n/\n/
Area_Mountain	N\nSP\nthe /\nthe /
Area_PlainSecret	N\nSP\nthe /\nthe /
Area_TowerSecret	N\nSP\n/\n/
Area_ForestSecret	N\nSP\nthe /\nthe /
Area_MountainSecret	N\nSP\nthe /\nthe /
Area_World02_Desert	N\nSP\n/\n/
Area_World02_Creek	N\nSP\n/\n/
Area_World02_Ruin	N\nSP\nthe /\nthe /
Area_World02_Pyramid	N\nSP\nthe /\nthe /
Area_World02_DesertSecret	N\nSP\n/\n/
Area_World02_RuinSecret	N\nSP\nthe /\nthe /
Area_World02_RoomSecret	N\nSP\nthe /\nthe /
Area_World03_World	N\nSP\nthe /\nthe /
Area_World03_BigForest	N\nSP\n/\n/
Area_World03_Cave00	N\nSP\n/\n/
Area_World03_Lake00	N\nSP\n/\n/
Area_World03_PlainSecret	N\nSP\nthe /\nthe /
Area_World03_LakeSecret	N\nSP\n/\n/
Area_World03_LakeRoomSecret	N\nSP\n/\n/
Area_World03_RoomSecret	N\nSP\n/\n/
Area_World04_World	N\nSP\n/\n/
Area_World04_Volcano	N\nSP\n/\n/
Area_World04_VolcanoTop	N\nSP\n/\n/
Area_World04_SatanCastleA	N\nSP\nthe /\nthe /
Area_World04_SatanCastleB	N\nSP\nthe /\nthe /
Area_World04_SatanCastleC	N\nSP\nthe /\nthe /
Area_World04_SatanCastleD	N\nSP\nthe /\nthe /
Area_World04_VolcanoSecret	N\nSP\n/\n/
Area_World04_PlainSecret	N\nSP\n/\n/
Area_World04_RoomSecret	N\nSP\nthe /\nthe /
Area_World05_Ice	N\nSP\n/\n/
Area_World05_IceCave	N\nSP\n/\n/
Area_World05_Ice_Brizard	N\nSP\n/\n/
Area_World05_Wonder	N\nSP\n/\n/
Area_World05_WonderWarp01	N\nSP\n/\n/
Area_World05_WonderWarp02	N\nSP\n/\n/
Area_World05_WonderWarp03	N\nSP\n/\n/
Area_World05_HauntedHouse	N\nSP\n/\n/
Area_World05_HauntedPlain	N\nSP\nthe /\nthe /
Area_World05_WonderPlainSecret	N\nSP\n/\n/
Area_World05_Cloud	N\nSP\n/\n/
Area_World05_Labo	N\nSP\nthe /\nthe /
Area_World05_CloudPlainSecret	N\nSP\n/\n/
Area_World05_LaboSecret	N\nSP\nthe /\nthe /
Area_World05_LaboSecret1	N\nSP\nthe /\nthe /
Area_World06_Tower	N\nSP\n/\n/
Area_World06_Hell	N\nSP\n/\n/
Area_World06_RoomSecret	N\nSP\n/\n/
Area_World06_HellSecret	N\nSP\n/\n/
Area_World06_SpaceSecret	N\nSP\nthe /\nthe /
Area_World07_World	N\nSP\n/\n/
Area_World07_Beach	N\nSP\n/\n/
Area_World07_Cave	N\nSP\nthe /\nthe /
Area_World07_Mountain	N\nSP\nthe /\nthe /
Area_World07_ElfPlain	N\nSP\n/\n/
Area_World08_Town01	N\nSP\nthe /\nthe /
Area_World08_Town02	N\nSP\nthe /\nthe /
Area_World08_Town03	N\nSP\nthe /\nthe /
Area_World08_Town04	N\nSP\nthe /\nthe /
Area_World08_Town05	N\nSP\nthe /\nthe /
Area_World08_Town06	N\nSP\nthe /\nthe /
Area_World08_Town07	N\nSP\nthe /\nthe /
Area_World08_Town08	N\nSP\nthe /\nthe /
Area_World01_Stage1_0_06_Fork00	N\nSP\nthe /\nthe /
Area_World01_Stage1_0_06_Fork01	N\nSP\nthe /\nthe /
Area_World01_Stage1_0_17_Fork00	N\nSP\nthe /\nthe /
Area_World01_Stage1_0_17_Fork01	N\nSP\nthe /\nthe /
Area_World02_Stage2_1_08_Fork00	N\nSP\nthe /\nthe /
Area_World02_Stage2_1_08_Fork01	N\nSP\nthe /\nthe /
Area_World02_Stage2_2_01_Fork00	N\nSP\nthe /\nthe /
Area_World02_Stage2_2_01_Fork01	N\nSP\n/\n/
Area_World03_Stage3_1_06_Fork00	N\nSP\n/\n/
Area_World03_Stage3_1_06_Fork01	N\nSP\n/\n/
Area_World03_Stage3_1_20_Fork00	N\nSP\nthe /\nthe /
Area_World03_Stage3_1_20_Fork01	N\nSP\nthe /\nthe /
Area_World03_Stage3_2_02_Fork00	N\nSP\nthe /\nthe /
Area_World03_Stage3_2_02_Fork01	N\nSP\nthe /\nthe /
Area_World03_Stage3_2_10_Fork00	N\nSP\nthe /\nthe /
Area_World03_Stage3_2_10_Fork01	N\nSP\nthe /\nthe /
Area_World04_Stage4_1_01_Fork00	N\nSP\nthe /\nthe /
Area_World04_Stage4_1_01_Fork01	N\nSP\nthe /\nthe /
Area_World04_Stage4_1_08_Fork00	N\nSP\nthe /\nthe /
Area_World04_Stage4_1_08_Fork01	N\nSP\nthe /\nthe /
Area_World04_Stage4_1_08_Fork02	N\nSP\nthe /\nthe /
Area_World04_Stage4_2_06_Fork00	N\nSP\nthe /\nthe /
Area_World04_Stage4_2_06_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_1_02_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_1_02_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_1_07_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_1_07_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_02_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_02_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_02_Fork02	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_12_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_12_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_18_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_3_18_Fork01	N\nSP\nthe /\nthe /
Area_World05_Stage5_5_06_Fork00	N\nSP\nthe /\nthe /
Area_World05_Stage5_5_06_Fork01	N\nSP\nthe /\nthe /
Area_World06_Stage6_3_02_Fork00	N\nSP\nthe /\nthe /
Area_World06_Stage6_3_02_Fork01	N\nSP\nthe /\nthe /
Area_World06_Stage6_6_07_Fork00	N\nSP\nthe /\nthe /
Area_World06_Stage6_6_07_Fork01	N\nSP\nthe /\nthe /
Area_World07_Stage7_1_03_Fork00	N\nSP\nthe /\nthe /
Area_World07_Stage7_1_03_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_4_01_Fork00	N\nSP\n/\n/
Area_World08_Stage8_4_01_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_5_01_Fork00	N\nSP\nthe /\nthe /
Area_World08_Stage8_5_01_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_5_02_Fork00	N\nSP\nthe /\nthe /
Area_World08_Stage8_5_02_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_6_01_Fork00	N\nSP\nthe /\nthe /
Area_World08_Stage8_6_01_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_7_03_Fork00	N\nSP\nthe /\nthe /
Area_World08_Stage8_7_03_Fork01	N\nSP\nthe /\nthe /
Area_World08_Stage8_7_03_Fork02	N\nSP\nthe /\nthe /
Area_Rnd8_Fork01	N\nSP\nthe /\nthe /
Area_Rnd8_Fork02	N\nSP\nthe /\nthe /
status.msbt
Status_Offense	攻擊
Status_Defense	防守
Status_Magic	魔力
swkbd.msbt
Swkbd_HeaderSaying	{[0300|00cd]}的招牌台詞
Swkbd_HeaderHorseName	馬的名字
Swkbd_HeaderLampSeal	封印的咒語
Swkbd_HeaderAccessKey	存取碼
title.msbt
town_castle00.msbt
ReturnFace_Princess	我好高興！
EvOtherCastle00_Soldier00_00	這裡是\n{[0f00|1e0043006100730074006c006500300030005f004b0069006e00670030003000]}王的城堡。
EvOtherCastle00_Soldier00_01	要注意言行舉止，\n不要失禮。
EvOtherCastle00_Soldier00_02	我們會在這裡\n保護國王。
EvOtherCastle00_Soldier00_03	請小心！
EvOtherCastle00_Soldier00_04	讓你久等了！
EvOtherCastle00_Soldier00_05	來吧，請進入\n國王的房間！
EvOtherCastle00_Soldier00_06	向拯救國王的\n英雄敬禮！
EvOtherCastle00_Soldier00_07	{[0f00|260043006100730074006c006500300030005f004e006f0062006c0065004b006900640030003000]}\n是公主殿下的朋友。
EvOtherCastle00_Soldier00_08	他的父親\n曾經是一名貴族……
EvOtherCastle00_Soldier00_09	不過聽說因為債務問題\n而下落不明。
EvOtherCastle00_Soldier00_10	你要去國境山嗎？
EvOtherCastle00_Soldier00_11	千萬要小心！
EvOtherCastle00_Soldier00_12	辛苦了！
EvOtherCastle00_Soldier00_13	又要請你幫忙了嗎？\n真是麻煩你了。
EvOtherCastle00_Soldier00_15	唔……我們沒能阻止\n敵人入侵。
EvOtherCastle00_Soldier00_16	那是我從沒看過的\n巨大怪物。
EvOtherCastle00_Soldier00_17	都怪我\n力量不夠……！
EvOtherCastle00_Soldier00_18	請前往公主殿下的房間吧。
EvOtherCastle00_Soldier00_19	鄰國就在\n東山的對面。
EvOtherCastle00_Soldier00_20	就是迎接\n王子的地方。
EvOtherCastle00_Soldier01_00	國王陛下每天都在\n不停地吃東西。
EvOtherCastle00_Soldier01_01	因為這個國家很和平，\n沒什麼事情可以做。
EvOtherCastle00_Soldier01_02	啊哇哇，竟然會\n發生這樣的事……
EvOtherCastle00_Soldier01_03	如果沒有\n當士兵就好了。
EvOtherCastle00_Soldier01_04	太好了，太好了。\n得救了。
EvOtherCastle00_Soldier01_05	為了公主，\n你要去見{[0f00|260043006100730074006c006500300030005f004e006f0062006c0065004b006900640030003000]}？
EvOtherCastle00_Soldier01_06	原來如此，\n呵呵。
EvOtherCastle00_Soldier01_07	{[0f00|220043006100730074006c006500300030005f005000720069006e006300650030003000]}王子\n好像很沒出息喔。
EvOtherCastle00_Soldier01_08	公主也真是傷腦筋。\n呵呵。
EvOtherCastle00_Soldier01_09	公主殿下好像\n還是很喜歡那個男人。
EvOtherCastle00_Soldier01_10	現在也有偷偷地……\n呵呵。
EvOtherCastle00_Soldier01_11	事情變得很有趣呢，\n呵呵。
EvOtherCastle00_Soldier01_12	噫，別過來！\n放過我吧！
EvOtherCastle00_Soldier01_13	真想讓你看看\n我的表現。
EvOtherCastle00_Soldier01_14	看來你又\n救了我一次呢。
EvOtherCastle00_Soldier01_15	大魔王比國王陛下\n還要大喔。
EvOtherCastle00_King00_00	……！
EvOtherCastle00_King00_01	好像不能進入。
EvOtherCastle00_King00_02	……！
EvOtherCastle00_King00_14	話說回來，\n大魔王{[0f00|0a0053006100740061006e00]}……
EvOtherCastle00_King00_15	出現了一個\n令人傷腦筋的傢伙啊。
EvOtherCastle00_King00_37	{[1201]}請讓公主\n也多加小心，咬咬。
EvOtherCastle00_King00_16	最近{[0f00|260043006100730074006c006500300030005f005000720069006e00630065007300730030003000]}那傢伙\n總是心不在焉的。
EvOtherCastle00_King00_17	明明快要結婚了，\n真讓人擔心啊。
EvOtherCastle00_King00_18	公主的未婚夫\n正在來這裡的路上。
EvOtherCastle00_King00_19	對了，你來得正好。
EvOtherCastle00_King00_20	你可以去迎接\n公主的未婚夫嗎？
