LayoutMsg\Common_CinemaScope_00.msbt
SubjectMiiName	{[c800|0502010d]}
ProgramMsg\Trouble\Trouble.msbt
HungryTutorial_01	想吃些东西{[c807|00cd]}。
HungryTutorial_02	想再吃些东西。
HungryTutorial_03	{[0500|00cd]}\n亲手做的食物，很想吃吃看。
UgcMaking_MiiReaction_Bad_00	是这种味道啊……{[0004]}要是下次\n能再做些别的食物就好了。
AddMii_00	{[c80a|00cd]}{[021b|00cd]}只有\n{[c804|0000]}一个人……{[0004]}要是还有其他人居住就好了。
ClothTutorial_00	{[c80a|00cd]}{[021b|00cd]}的{[0604|00cd]}居民多了起来，\n{[c804|0000]}也开始想打扮了{[c807|00cd]}。
FirstInterior_00	{[c80a|00cd]}感觉这个房间\n和{[c804|0000]}不太搭{[c807|00cd]}……{[0004]}能换一换房间的氛围吗？
IslandEditTutorial00_00	{[c80a|00cd]}最近{[021b|00cd]}的建筑物\n多了起来，繁华了不少{[c807|00cd]}……{[0004]}如果有道路，我们通行起来就会更加便捷……{[0004]}可以为我们在岛屿上铺设道路吗？
IslandEditTutorial00_00_Choice	看一看完工效果
IslandEditTutorial00_Dialog_00	铺设道路后，\n岛屿就会变得更加宜居！
IslandEditTutorial00_01	{[c80a|00cd]}在岛上施工，\n其实是要花费{[0604|00cd]}金钱的……{[0004]}不过，因为这是第一次，费用{[0604|00cd]}能免除{[c807|00cd]}……\n可以下令施工吗？
IslandEditTutorial00_01_Choice	施工吧！{[0004]}再看一眼效果
IslandEditTutorial00_02	非常感谢。{[0605|2c0101cd]}\n那就立刻开工{[c807|00cd]}！
IslandEditTutorial00_03	……施工好像结束了！\n之后请去看一看完工情况{[c807|00cd]}。
IslandEditTutorial01_00	{[c80a|00cd]}现在的{[021b|00cd]}……\n到了晚上一片漆黑，是不是有些冷清？{[0004]}要不要放置“{color[0000]}路灯{color[ffff]}”，\n让岛屿看起来明亮一些？
IslandEditTutorial01_00_Choice	看一看完工效果
IslandEditTutorial01_Dialog_00	看看“夜晚路灯点亮的样子”吧。
IslandEditTutorial01_Dialog_01	有了路灯后，\n岛屿到了夜晚也能明亮起来！
IslandEditTutorial01_01	{[c80a|00cd]}放置路灯要花费{color[0000]}{[640e|000100cd]}{color[ffff]}……\n可以下令施工吗？
IslandEditTutorial01_01_V000	放置路灯要花费金钱，可以下令施工吗？\n{[060a|0000]}（要花费 {color[0000]}{[640e|000100cd]}{color[ffff]}）\x0f\x06\n
IslandEditTutorial01_Dialog_02	钱似乎不够……\n\n这次就破例\n帮忙补上不够的部分。
IslandEditTutorial01_01_Choice	施工吧！{[0004]}再看一眼效果
IslandEditTutorial01_02	非常感谢。{[0605|2c0101cd]}\n那就立刻开工{[c807|00cd]}！
IslandEditTutorial01_03	……施工好像结束了！\n之后请去看一看完工情况{[c807|00cd]}。
IslandEditTutorial_Bench_00	{[c80a|00cd]}希望有个能坐下来休息的地方……{[0004]}可以在这附近\n放置一条“{color[0000]}长椅{color[ffff]}”吗？
IslandEditTutorial_Bench_01	非常感谢，\n这样就能小憩一下了{[c807|00cd]}！
InsideHead_00	{[c80a|00cd]}想太多，{[0604|01cd]}头脑有点混乱{[c807|00cd]}……
InsideHead_00_Choice	帮忙看看{[0004]}暂时不管
InsideHead_02	这下清爽了{[c807|00cd]}。
InsideHead_03_Food	不知为何，\n获得了食物：{color[0000]}{[020c|0000]}{color[ffff]}。
InsideHead_03_Goods	不知为何，\n获得了宝物：{color[0000]}{[020c|0000]}{color[ffff]}。
AskUgcWord_00	{[c80a|00cd]}有件事想请教一下……
AskUgcWord_00_Choice	尽管问{[0004]}暂时不管
AskUgcWord_01	这样啊，\n那就以后再找机会请教{[c807|00cd]}。
AskUgcWord_Tutorial	刚才Mii向你提问了，对吧？\n\nMii似乎对{color[0000]}你{color[ffff]}，\n以及{color[0000]}你所在的世界{color[ffff]}充满好奇……{[0004]}回答Mii的提问，\n让Mii多了解一些吧！{[0004]}你所教授的话语会在岛上传播开，\n作为“{color[0000]}岛屿词汇{color[ffff]}”\n被Mii们使用起来……{[0004]}“岛屿词汇”可以随时\n按 {color[0000]} {color[ffff]}打开“菜单”，\n通过其中的“{color[0000]}岛屿信息{color[ffff]}”来查看。
ChangeHair_00	{[c804|0000]}最近想换个发型{[c807|00cd]}。
ChangeHair_00_Choice	好啊{[0004]}现在的发型挺好
ChangeHair_00_C1	那就保持这样{[c807|00cd]}。
ChangeHair_01	{[0500|00cd]}觉得什么样的发型比较好？
ChangeHair_01_Choice	帅气的{[0004]}清爽的{[0004]}具有艺术感的{[0004]}普普通通的最好
ChangeHair_02	那{[c804|0000]}近期就去改换发型。{[0605|2c0101cd]}\n请{[0500|00cd]}好好期待{[c807|00cd]}。
Hungry_00	肚子饿了。
Hungry_00_V000	想吃早饭。
Hungry_00_V001	想吃晚饭。
Hungry_00_V002	虽然是大半夜……\n但肚子饿了。
HungryDrink_00	口渴了。
HungrySweet_00	{[c80a|00cd]}想吃些甜的东西。
HungrySpicy_00	{[c80a|00cd]}想吃些辣的东西。
HungrySalty_00	{[c80a|00cd]}想吃些咸的东西。
HungrySour_00	{[c80a|00cd]}想吃些酸的东西。
HungryOily_00	{[c80a|00cd]}想吃些\n重油的东西。
HungryCool_00	{[c80a|00cd]}想吃些\n冰凉的东西。
HungryHot_00	{[c80a|00cd]}想吃些\n热乎乎的东西。
HungryConfectionery_00	{[c80a|00cd]}想吃些点心。
HungryFruit_00	{[c80a|00cd]}想吃些水果。
HungryVegetable_00	{[c80a|00cd]}想吃些蔬菜。
HungryRice_00	{[c80a|00cd]}想吃些\n米饭类的食物。
HungryBread_00	{[c80a|00cd]}想吃些\n面包类的食物。
HungryMeat_00	{[c80a|00cd]}想吃些\n肉类的食物。
HungryFish_00	{[c80a|00cd]}想吃些\n海鲜或河鲜类的食物。
HungryNoodle_00	{[c80a|00cd]}想吃些\n面条类的食物。
HungryUgc_00	{[0500|00cd]}\n亲手做的食物，很想吃吃看。
HungryAll1_00	想随便吃些什么。
HungryAll2_00	肚子要饿扁了。
Cloth_00	{[c80a|00cd]}想要{[0604|00cd]}新服装{[c807|00cd]}。
Cloth_01_Choice	给Mii新服装{[0004]}现在的服装很合适{[0004]}暂时不管
Cloth_01_C1	是吗？\n那就继续穿这身服装{[c807|00cd]}。
Cloth_01_C1_V000	这身服装很合适吗？\n那就不换了{[c807|00cd]}。
Cloth2Matched_00	{[c80a|00cd]}想要{[0604|00cd]}更衬{[c804|0000]}的服装{[c807|00cd]}。
Cloth2Noticeable_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}引人注目的服装{[c807|00cd]}。
Cloth2Quiet_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}朴素的服装{[c807|00cd]}。
Cloth2Clever_00	{[c80a|00cd]}想成为聪明人……{[0004]}{[c804|0000]}想要{[0604|00cd]}更{[0604|01cd]}显聪明的服装{[c807|00cd]}。
Cloth2Bad_00	{[c80a|00cd]}想被人说“这人有点{[0604|00cd]}痞气”……{[0004]}{[c804|0000]}想要{[0604|00cd]}更{[0604|01cd]}显痞气的服装{[c807|00cd]}。
Cloth2Mature_00	{[c80a|00cd]}思考了一阵子什么是成熟的魅力……{[0004]}{[c804|0000]}想要{[0604|00cd]}更{[0604|01cd]}显成熟的服装{[c807|00cd]}。
Cloth2Pretty_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}可爱的服装{[c807|00cd]}。
Cloth2Stylish_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}帅气的服装{[c807|00cd]}。
Cloth2Mysterious_00	{[c80a|00cd]}想找到全新的自己……{[0004]}{[c804|0000]}想要{[0604|00cd]}更{[0604|01cd]}显神秘的服装{[c807|00cd]}。
Cloth2Fresh_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}显清新的服装{[c807|00cd]}。
Cloth2Fashionable_00	{[c80a|00cd]}想要{[0604|00cd]}更{[0604|01cd]}时尚的服装{[c807|00cd]}。
ClothPTops_00	{[c80a|00cd]}总感觉，\n现在的服装有些美中不足……{[0004]}{[c804|0000]}想要适合\n现在这身穿搭的上装{[c807|00cd]}。
ClothPBottomsA_00	{[c80a|00cd]}总感觉，\n现在的服装有些美中不足……{[0004]}{[c804|0000]}想要适合\n现在这身穿搭的下装{[c807|00cd]}。
ClothPHeadwear_00	{[c80a|00cd]}总感觉，\n现在的服装有些美中不足……{[0004]}{[c804|0000]}想要适合\n现在这身穿搭的帽子{[c807|00cd]}。
ClothPAccessory_00	{[c80a|00cd]}总感觉，\n现在的服装有些美中不足……{[0004]}{[c804|0000]}想要适合\n现在这身穿搭的饰品{[c807|00cd]}。
ClothPShoes_00	{[c80a|00cd]}总感觉，\n现在的服装有些美中不足……{[0004]}{[c804|0000]}想要适合\n现在这身穿搭的鞋子{[c807|00cd]}。
ClothLover_00	{[c80a|00cd]}一直在想{[c800|0500000d]}……{[0004]}{[c804|0000]}想要{[0604|00cd]}更能讨\n{[c800|0500000d]}欢心的服装{[c807|00cd]}。
ClothSSummer_00	{[c80a|00cd]}最近好热啊……{[0004]}{[c804|0000]}想要穿起来更凉爽的服装{[c807|00cd]}。
ClothSWinter_00	{[c80a|00cd]}最近好冷啊……{[0004]}{[c804|0000]}想要穿起来更暖和的服装{[c807|00cd]}。
ClothEHalloween_00	{[c80a|00cd]}快要到万圣节了啊……{[0004]}{[c804|0000]}想要有万圣节氛围的服装{[c807|00cd]}。
ClothEChristmas_00	{[c80a|00cd]}快要到圣诞节了啊……{[0004]}{[c804|0000]}想要有圣诞节氛围的服装{[c807|00cd]}。
GoodsBook_00	有点无聊……{[0004]}现在想读会儿“书”。
GoodsCD_00	有点无聊……{[0004]}现在想听会儿“音乐”。
GoodsDVD_00	有点无聊……{[0004]}现在想看会儿“影像”。
GoodsGame_00	有点无聊……{[0004]}现在想玩会儿“游戏”。
GoodsPet_00	希望有个聊天对象……\n有点想养“宠物”。
GoodsMatched_00	正在寻找自我……{[0004]}{[c804|0000]}想要\n“和自己相{[060a|02006c88]}称\x0f\x06\n的宝物”。
GoodsSurprise_00	想向大家炫耀……{[0004]}{[c804|0000]}想要\n“能让大家惊叹的宝物”。
GoodsDesire_00	想变得引人注目一些……{[0004]}{[c804|0000]}想要\n“大家都羡慕的宝物”。
Goods_01_Choice	给Mii宝物{[0004]}暂时不管
FallInOneSideLove_00	{[c80a|00cd]}不知为何，\n最近脑子里想的全是{[c800|0500000d]}{[c807|00cd]}……
FallInOneSideLove_00_Choice	恋爱啦！{[0004]}是错觉……
FallInOneSideLove_01	咦，是错觉吗……
FallInOneSideLove_02	果然是这样……{[0004]}{[c804|0000]}喜欢{[c800|0500000d]}{[c807|00cd]}……{[0004]}{[c804|0000]}想和{[c800|0500000d]}交往{[c807|00cd]}！
FallInOneSideLove_03	{[c804|0000]}对{[c800|0500000d]}，\n不是那种感觉{[c807|00cd]}……
FallInOneSideLove_04	……不过，听{[0500|00cd]}这么一说，\n好像{[0604|00cd]}是有点在意{[c807|00cd]}……
ChangeOneSideLove_00a	{[c80a|00cd]}{[c804|0000]}本以为\n自己喜欢的是{[c800|0500000d]}……
ChangeOneSideLove_00b	但是一想到{[c800|0600000d]}，\n心里也会小鹿乱撞{[c807|00cd]}……
ChangeOneSideLove_00c	{[c804|0000]}喜欢的{[0604|00cd]}到底是谁呢？
ChangeOneSideLove_00_Choice	应该还是{[c800|0502000d]}吧{[0004]}也许是{[c800|0602000d]}
ChangeOneSideLove_01	{[c800|0500000d]}{[0604|02cd]}吗……
ChangeOneSideLove_02	……{[c804|0000]}也觉得应该是{[c800|0500000d]}！{[0004]}{[c804|0000]}会好好努力，\n让{[c800|0500000d]}注意到{[c804|0000]}{[c807|00cd]}！
ChangeOneSideLove_03	{[c800|0600000d]}{[0604|02cd]}吗……
ChangeOneSideLove_04	……{[c804|0000]}决定了！{[0004]}{[c804|0000]}接下来会好好努力，\n让{[c800|0600000d]}注意到{[c804|0000]}{[c807|00cd]}！
ChangeOneSideLove_05	……不行……{[c804|0000]}还是无法\n打消对{[c800|0500000d]}的喜欢……{[0004]}是{[0500|00cd]}让{[c804|0000]}意识到，\n自己有多喜欢{[c800|0500000d]}，谢谢{[c807|00cd]}！
CoolDownOneSideLove_00	{[c80a|00cd]}{[c804|0000]}有点搞不清楚，\n自己是不是真的喜欢{[c800|0500000d]}{[c807|00cd]}……
CoolDownOneSideLove_00_Choice	很般配呀{[0004]}去追寻下一段恋情如何？
CoolDownOneSideLove_01	说得也是……\n那{[c804|0000]}试试看寻找新恋情{[c807|00cd]}！
CoolDownOneSideLove_02	是这样吗……{[0605|d00701cd]}{[0004]}可是{[c804|0000]}已经\n对{[c800|0500000d]}没有感情了{[c807|00cd]}。
CoolDownOneSideLove_03	咦，是吗？\n{[c804|0000]}又在意起{[c800|0500000d]}了{[c807|00cd]}。
LoverWanted_00	{[c80a|00cd]}不知道是不是错觉……{[0004]}{[c800|0500000d]}是不是……\n对{[c804|0000]}有好感啊？
LoverWanted_00_Choice	挺般配的{[0004]}不太合适{[0004]}想多了吧？{[0004]}干脆交往吧
LoverWanted_Good_00	{[0500|00cd]}也认为我们般配吗？\n其实{[c804|0000]}也这么觉得{[c807|00cd]}。
LoverWanted_Good_01	是吗？\n这么说很让人在意。
LoverWanted_Good_02	……这种情况就得靠气势。\n{[c804|0000]}要主动去表白{[c807|00cd]}！
LoverWanted_Good_02_V000	……也算是为{[c800|0500000d]}着想，\n由{[c804|0000]}主动表白比较好{[c807|00cd]}。
LoverWanted_Good_02_V001	……那么，总之{[c804|0000]}先去\n向{[c800|0500000d]}表白{[c807|00cd]}……
LoverWanted_Good_02_V002	……事不宜迟，{[c804|0000]}这就去\n向{[c800|0500000d]}表白{[c807|00cd]}。
LoverWanted_Bad_00	咦，怎么这样……\n好受打击{[c807|00cd]}……
LoverWanted_Bad_01	是吗？\n那{[c804|0000]}就不管了{[c807|00cd]}。
LoverWanted_Think_00	就是嘛！\n最近脑子里都是{[c800|0500000d]}{[c807|00cd]}。
LoverWanted_Think_01	咦？\n那就是错觉了。
LoverWanted_Confession_00	是啊！\n既然两情相悦，那就交往好了{[c807|00cd]}。
LoverWanted_Confession_01	那就试试看吗……\n{[c804|0000]}现在去表白{[c807|00cd]}。
LoverWanted_Confession_02	……{[c804|0000]}没有往这方面想，\n还是算了{[c807|00cd]}。
LoverWanted_Conf_Failure_00	{[0600]}是{[c804|0000]}误会了吗……
LoverWanted_Conf_Failure_01	{[0600]}……其实{[c804|0000]}……\n也没那么喜欢{[c800|0500000d]}……
ChallengeConfession_00	{[c80a|00cd]}说不定……\n{[c800|0500000d]}喜欢{[c800|0600000d]}……{[0004]}{[c804|0000]}顾不了那么多了，\n就算明知会失败，也想向{[c800|0500000d]}表白{[c807|00cd]}。
ChallengeConfession_00_Choice	协助表白{[0004]}还是算了吧
ChallengeConfession_01	说得也是……那就算了{[c807|00cd]}。
ChallengeConfession_02	不，{[c804|0000]}要去表白{[c807|00cd]}！
ChallengeConfession_Success	有些事情就算明知会失败，{[0604|00cd]}\n只要敢尝试，就有可能成功呢。
ChallengeConfession_Failure	{[0600]}果然失败了{[c807|00cd]}……
ReturnConfession_00	{[0600]}{[c80a|00cd]}不知为何，最近总是回想起那时的场面。{[0004]}{[0600]}看来{[c804|0000]}还是忘不了{[c800|0500000d]}……\n如果能复合就好了{[c807|00cd]}。
ReturnConfession_00_Choice_00	加油{[0004]}还是算了吧
ReturnConfession_01	{[0600]}那能请{[0500|00cd]}帮忙制造机会，{[0604|00cd]}\n让{[c804|0000]}和{[c800|0500000d]}谈谈吗？
ReturnConfession_02	{[c80a|00cd]}是吗……\n{[c800|0900000d]}是这么说的啊……
ReturnConfession_03	好吧。{[0605|2c0101cd]}\n请让{[c804|0000]}再想想{[c807|00cd]}。
ReturnConfession_04	不好意思，\n请帮忙转告，就说{[0604|02cd]}“多保重”{[c807|00cd]}。
ReturnConfession_05	好吧。{[0605|2c0101cd]}\n{[c804|0000]}会痛快地放弃{[c807|00cd]}。
ReturnConfession_06	不，{[c804|0000]}还是觉得自己{[0604|00cd]}只喜欢那个人！\n{[c804|0000]}去谈谈{[c807|00cd]}。
DatePlace_00	{[c80a|00cd]}{[c804|0000]}想和{[c800|0500000d]}约会。\n怎么约会{[0604|00cd]}比较好？
DatePlace_Choice	在家约会{[0004]}出门约会{[0004]}自己考虑
DatePlace_01	这主意不错！\n先和{[c800|0500000d]}会合{[c807|00cd]}。
DatePlace_02	要好好享受二人时光才{[060a|02008b57]}行\x0f\x06\n{[c807|00cd]}。
DatePlace_03	虽然去了{[c800|0500000d]}家……\n但是没有能约会的地方，这次就算了。
FriendUgc_00	{[c80a|00cd]}想和{[c800|0500000d]}交朋友{[c807|00cd]}。
FriendUgc_01_Choice	挺好的{[0004]}还是算了吧？
FriendUgc_01	聊什么{[0604|00cd]}会比较好呢？
FriendUgc_02	“{[0200|00040000]}”啊。\n这是什么样的话题呢？
FriendUgc_02_What	What did you have in mind?
FriendUgc_02_Choice	人{[0004]}物{[0004]}做的事情{[0004]}其他
FriendUgc_03	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00000000]}”{[c807|00cd]}。
FriendUgc_03_V000	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00010000]}”{[c807|00cd]}。
FriendUgc_03_V001	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00020000]}”{[c807|00cd]}。
FriendUgc_03_V002	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00030000]}”{[c807|00cd]}。
FriendUgc_03_V003	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00040000]}”{[c807|00cd]}。
FriendUgc_03_V004	明白了。{[0605|2c0101cd]}\n那就聊“{[0200|00050000]}”{[c807|00cd]}。
FriendUgc_04	是吗？{[0605|2c0101cd]}\n那就算了{[c807|00cd]}。
Friend_Keyboard_Header	聊什么内容？
Friend_Keyboard_Header_Person_article	A {color[0000]}person{color[ffff]} they should talk about is...{[0900|00cd020030000200300002003000]}
Friend_Keyboard_Header_Object_article	An {color[0000]}object {color[ffff]}they should talk about is...{[0900|00cd020030000200300002003000]}
Friend_Keyboard_Header_Action_article	An {color[0000]}activity {color[ffff]}they should talk about is...
